file_name,breed_name,type
n02096437_1320,Dandie_Dinmont,train
n02096437_1643,Dandie_Dinmont,train
n02096437_2900,Dandie_Dinmont,train
n02096437_2711,Dandie_Dinmont,train
n02096437_3319,Dandie_Dinmont,train
n02096437_1385,Dandie_Dinmont,train
n02096437_3992,Dandie_Dinmont,train
n02096437_179,Dandie_Dinmont,train
n02096437_3860,Dandie_Dinmont,train
n02096437_835,Dandie_Dinmont,train
n02096437_3349,Dandie_Dinmont,train
n02096437_4392,Dandie_Dinmont,train
n02096437_2605,Dandie_Dinmont,train
n02096437_2019,Dandie_Dinmont,train
n02096437_967,Dandie_Dinmont,train
n02096437_3451,Dandie_Dinmont,train
n02096437_1793,Dandie_Dinmont,train
n02096437_2117,Dandie_Dinmont,train
n02096437_1448,Dandie_Dinmont,train
n02096437_29,Dandie_Dinmont,train
n02096437_1015,Dandie_Dinmont,train
n02096437_3848,Dandie_Dinmont,train
n02096437_287,Dandie_Dinmont,train
n02096437_1952,Dandie_Dinmont,train
n02096437_1678,Dandie_Dinmont,train
n02096437_871,Dandie_Dinmont,train
n02096437_3930,Dandie_Dinmont,train
n02096437_1135,Dandie_Dinmont,train
n02096437_4432,Dandie_Dinmont,train
n02096585_5260,Boston_bull,train
n02096585_5855,Boston_bull,train
n02096585_1970,Boston_bull,train
n02096585_9122,Boston_bull,train
n02096585_12372,Boston_bull,train
n02096585_2900,Boston_bull,train
n02096585_12464,Boston_bull,train
n02096585_10380,Boston_bull,train
n02096585_1143,Boston_bull,train
n02096585_1924,Boston_bull,train
n02096585_9153,Boston_bull,train
n02096585_7101,Boston_bull,train
n02096585_6855,Boston_bull,train
n02096585_2374,Boston_bull,train
n02096585_10596,Boston_bull,train
n02096585_2513,Boston_bull,train
n02096585_3105,Boston_bull,train
n02096585_670,Boston_bull,train
n02096585_10452,Boston_bull,train
n02096585_772,Boston_bull,train
n02096585_2108,Boston_bull,train
n02096585_342,Boston_bull,train
n02096585_10734,Boston_bull,train
n02096585_6567,Boston_bull,train
n02096585_9909,Boston_bull,train
n02096585_7542,Boston_bull,train
n02096585_2394,Boston_bull,train
n02096585_9343,Boston_bull,train
n02096585_12374,Boston_bull,train
n02096585_3697,Boston_bull,train
n02096585_4418,Boston_bull,train
n02096585_32,Boston_bull,train
n02096585_1963,Boston_bull,train
n02096585_942,Boston_bull,train
n02096585_5104,Boston_bull,train
n02096585_4575,Boston_bull,train
n02096585_11427,Boston_bull,train
n02096585_8971,Boston_bull,train
n02096585_2379,Boston_bull,train
n02096585_2560,Boston_bull,train
n02096585_2696,Boston_bull,train
n02096585_1532,Boston_bull,train
n02096585_1069,Boston_bull,train
n02096585_11417,Boston_bull,train
n02096585_1313,Boston_bull,train
n02096585_11808,Boston_bull,train
n02096585_2725,Boston_bull,train
n02096585_145,Boston_bull,train
n02096585_7859,Boston_bull,train
n02096585_8323,Boston_bull,train
n02096585_2583,Boston_bull,train
n02096585_1583,Boston_bull,train
n02096585_1311,Boston_bull,train
n02096585_1307,Boston_bull,train
n02096585_7887,Boston_bull,train
n02096585_3681,Boston_bull,train
n02096585_1572,Boston_bull,train
n02096585_657,Boston_bull,train
n02096585_4983,Boston_bull,train
n02096585_1692,Boston_bull,train
n02096585_6367,Boston_bull,train
n02096585_1559,Boston_bull,train
n02096585_9681,Boston_bull,train
n02096585_865,Boston_bull,train
n02096585_12825,Boston_bull,train
n02096585_9534,Boston_bull,train
n02096585_2180,Boston_bull,train
n02096585_1761,Boston_bull,train
n02096585_1562,Boston_bull,train
n02096585_1737,Boston_bull,train
n02096585_12776,Boston_bull,train
n02096585_1856,Boston_bull,train
n02096585_994,Boston_bull,train
n02096585_6940,Boston_bull,train
n02096585_1260,Boston_bull,train
n02096585_1172,Boston_bull,train
n02096585_4451,Boston_bull,train
n02096585_1281,Boston_bull,train
n02096585_1568,Boston_bull,train
n02096585_11614,Boston_bull,train
n02096585_1753,Boston_bull,train
n02096585_554,Boston_bull,train
n02096585_2431,Boston_bull,train
n02096585_341,Boston_bull,train
n02096585_4662,Boston_bull,train
n02096585_9912,Boston_bull,train
n02096585_10768,Boston_bull,train
n02096585_4321,Boston_bull,train
n02096585_1571,Boston_bull,train
n02096585_5043,Boston_bull,train
n02096585_19,Boston_bull,train
n02096585_311,Boston_bull,train
n02096585_4534,Boston_bull,train
n02096585_1992,Boston_bull,train
n02096585_5599,Boston_bull,train
n02096585_2947,Boston_bull,train
n02096585_9834,Boston_bull,train
n02096585_1207,Boston_bull,train
n02096585_1668,Boston_bull,train
n02096585_1645,Boston_bull,train
n02097047_2604,miniature_schnauzer,train
n02097047_2178,miniature_schnauzer,train
n02097047_1443,miniature_schnauzer,train
n02097047_263,miniature_schnauzer,train
n02097047_1418,miniature_schnauzer,train
n02097047_2235,miniature_schnauzer,train
n02097047_2418,miniature_schnauzer,train
n02097047_509,miniature_schnauzer,train
n02097047_2634,miniature_schnauzer,train
n02097047_6534,miniature_schnauzer,train
n02097047_674,miniature_schnauzer,train
n02097047_5205,miniature_schnauzer,train
n02097047_6503,miniature_schnauzer,train
n02097047_2917,miniature_schnauzer,train
n02097047_2769,miniature_schnauzer,train
n02097047_6627,miniature_schnauzer,train
n02097047_610,miniature_schnauzer,train
n02097047_2910,miniature_schnauzer,train
n02097047_6813,miniature_schnauzer,train
n02097047_2470,miniature_schnauzer,train
n02097047_2466,miniature_schnauzer,train
n02097047_2463,miniature_schnauzer,train
n02097047_5806,miniature_schnauzer,train
n02097047_1093,miniature_schnauzer,train
n02097047_1626,miniature_schnauzer,train
n02097047_6744,miniature_schnauzer,train
n02097047_1601,miniature_schnauzer,train
n02097047_2865,miniature_schnauzer,train
n02097047_3035,miniature_schnauzer,train
n02097047_3579,miniature_schnauzer,train
n02097047_162,miniature_schnauzer,train
n02097047_1287,miniature_schnauzer,train
n02097047_535,miniature_schnauzer,train
n02097047_5989,miniature_schnauzer,train
n02097047_6553,miniature_schnauzer,train
n02097047_2190,miniature_schnauzer,train
n02097047_1866,miniature_schnauzer,train
n02097047_4443,miniature_schnauzer,train
n02097047_951,miniature_schnauzer,train
n02097047_1527,miniature_schnauzer,train
n02097047_2776,miniature_schnauzer,train
n02097047_157,miniature_schnauzer,train
n02097047_4440,miniature_schnauzer,train
n02097047_6203,miniature_schnauzer,train
n02097047_37,miniature_schnauzer,train
n02097047_1115,miniature_schnauzer,train
n02097047_1936,miniature_schnauzer,train
n02097047_1399,miniature_schnauzer,train
n02097047_3233,miniature_schnauzer,train
n02097047_6567,miniature_schnauzer,train
n02097047_232,miniature_schnauzer,train
n02097047_1352,miniature_schnauzer,train
n02097047_1535,miniature_schnauzer,train
n02097047_1545,miniature_schnauzer,train
n02097047_635,miniature_schnauzer,train
n02097047_5869,miniature_schnauzer,train
n02097047_5644,miniature_schnauzer,train
n02097047_1705,miniature_schnauzer,train
n02097047_6884,miniature_schnauzer,train
n02097047_2511,miniature_schnauzer,train
n02097047_1327,miniature_schnauzer,train
n02097047_5223,miniature_schnauzer,train
n02097047_1825,miniature_schnauzer,train
n02097047_6701,miniature_schnauzer,train
n02097047_1556,miniature_schnauzer,train
n02097047_124,miniature_schnauzer,train
n02097047_60,miniature_schnauzer,train
n02097047_4274,miniature_schnauzer,train
n02097047_2426,miniature_schnauzer,train
n02097047_1392,miniature_schnauzer,train
n02097047_2146,miniature_schnauzer,train
n02097047_2984,miniature_schnauzer,train
n02097047_1917,miniature_schnauzer,train
n02097047_4929,miniature_schnauzer,train
n02097047_1260,miniature_schnauzer,train
n02097047_724,miniature_schnauzer,train
n02097047_3978,miniature_schnauzer,train
n02097047_1028,miniature_schnauzer,train
n02097047_946,miniature_schnauzer,train
n02097047_2497,miniature_schnauzer,train
n02097047_3429,miniature_schnauzer,train
n02097047_6434,miniature_schnauzer,train
n02097047_2439,miniature_schnauzer,train
n02097047_1495,miniature_schnauzer,train
n02097047_328,miniature_schnauzer,train
n02097047_271,miniature_schnauzer,train
n02097047_4844,miniature_schnauzer,train
n02097047_2233,miniature_schnauzer,train
n02097047_1791,miniature_schnauzer,train
n02097047_1913,miniature_schnauzer,train
n02097047_2701,miniature_schnauzer,train
n02097047_1553,miniature_schnauzer,train
n02097047_2663,miniature_schnauzer,train
n02097047_1589,miniature_schnauzer,train
n02097047_2289,miniature_schnauzer,train
n02097047_255,miniature_schnauzer,train
n02097047_2002,miniature_schnauzer,train
n02097047_1523,miniature_schnauzer,train
n02097047_5837,miniature_schnauzer,train
n02097047_6936,miniature_schnauzer,train
n02097130_4649,giant_schnauzer,train
n02097130_2728,giant_schnauzer,train
n02097130_5891,giant_schnauzer,train
n02097130_4336,giant_schnauzer,train
n02097130_878,giant_schnauzer,train
n02097130_5882,giant_schnauzer,train
n02097130_1159,giant_schnauzer,train
n02097130_1823,giant_schnauzer,train
n02097130_3046,giant_schnauzer,train
n02097130_2164,giant_schnauzer,train
n02097130_364,giant_schnauzer,train
n02097130_5175,giant_schnauzer,train
n02097130_2487,giant_schnauzer,train
n02097130_3263,giant_schnauzer,train
n02097130_582,giant_schnauzer,train
n02097130_1822,giant_schnauzer,train
n02097130_3396,giant_schnauzer,train
n02097130_3385,giant_schnauzer,train
n02097130_1894,giant_schnauzer,train
n02097130_2471,giant_schnauzer,train
n02097130_977,giant_schnauzer,train
n02097130_6117,giant_schnauzer,train
n02097130_63,giant_schnauzer,train
n02097130_2149,giant_schnauzer,train
n02097130_4467,giant_schnauzer,train
n02097130_925,giant_schnauzer,train
n02097130_6156,giant_schnauzer,train
n02097130_978,giant_schnauzer,train
n02097130_602,giant_schnauzer,train
n02097130_2552,giant_schnauzer,train
n02097130_1032,giant_schnauzer,train
n02097130_2969,giant_schnauzer,train
n02097130_5675,giant_schnauzer,train
n02097130_3215,giant_schnauzer,train
n02097130_1531,giant_schnauzer,train
n02097130_982,giant_schnauzer,train
n02097130_1070,giant_schnauzer,train
n02097130_864,giant_schnauzer,train
n02097130_2989,giant_schnauzer,train
n02097130_4050,giant_schnauzer,train
n02097130_3452,giant_schnauzer,train
n02097130_4446,giant_schnauzer,train
n02097130_5618,giant_schnauzer,train
n02097130_4321,giant_schnauzer,train
n02097130_2586,giant_schnauzer,train
n02097130_3359,giant_schnauzer,train
n02097130_262,giant_schnauzer,train
n02097130_5840,giant_schnauzer,train
n02097130_1395,giant_schnauzer,train
n02097130_1791,giant_schnauzer,train
n02097130_4888,giant_schnauzer,train
n02097130_5117,giant_schnauzer,train
n02097130_2135,giant_schnauzer,train
n02097130_5560,giant_schnauzer,train
n02097130_2416,giant_schnauzer,train
n02097130_6120,giant_schnauzer,train
n02097130_6087,giant_schnauzer,train
n02097130_4663,giant_schnauzer,train
n02097130_4518,giant_schnauzer,train
n02097130_3615,giant_schnauzer,train
n02097130_3628,giant_schnauzer,train
n02097130_1254,giant_schnauzer,train
n02097130_4193,giant_schnauzer,train
n02097130_1761,giant_schnauzer,train
n02097130_1287,giant_schnauzer,train
n02097130_243,giant_schnauzer,train
n02097130_3082,giant_schnauzer,train
n02097130_2942,giant_schnauzer,train
n02097130_3277,giant_schnauzer,train
n02097130_2421,giant_schnauzer,train
n02097130_1438,giant_schnauzer,train
n02097130_5708,giant_schnauzer,train
n02097130_1235,giant_schnauzer,train
n02097130_4558,giant_schnauzer,train
n02097130_899,giant_schnauzer,train
n02097130_4740,giant_schnauzer,train
n02097130_3245,giant_schnauzer,train
n02097130_310,giant_schnauzer,train
n02097130_5750,giant_schnauzer,train
n02097130_1780,giant_schnauzer,train
n02097130_1633,giant_schnauzer,train
n02097130_1792,giant_schnauzer,train
n02097130_5432,giant_schnauzer,train
n02097130_1197,giant_schnauzer,train
n02097130_5576,giant_schnauzer,train
n02097130_4464,giant_schnauzer,train
n02097130_1991,giant_schnauzer,train
n02097130_5907,giant_schnauzer,train
n02097130_2866,giant_schnauzer,train
n02097130_3872,giant_schnauzer,train
n02097130_1289,giant_schnauzer,train
n02097130_2821,giant_schnauzer,train
n02097130_1649,giant_schnauzer,train
n02097130_5070,giant_schnauzer,train
n02097130_603,giant_schnauzer,train
n02097130_1978,giant_schnauzer,train
n02097130_5765,giant_schnauzer,train
n02097130_3674,giant_schnauzer,train
n02097130_1862,giant_schnauzer,train
n02097130_2250,giant_schnauzer,train
n02097209_4508,standard_schnauzer,train
n02097209_632,standard_schnauzer,train
n02097209_8,standard_schnauzer,train
n02097209_2194,standard_schnauzer,train
n02097209_2196,standard_schnauzer,train
n02097209_3366,standard_schnauzer,train
n02097209_2347,standard_schnauzer,train
n02097209_2505,standard_schnauzer,train
n02097209_4712,standard_schnauzer,train
n02097209_1963,standard_schnauzer,train
n02097209_4183,standard_schnauzer,train
n02097209_3089,standard_schnauzer,train
n02097209_445,standard_schnauzer,train
n02097209_5027,standard_schnauzer,train
n02097209_2676,standard_schnauzer,train
n02097209_2990,standard_schnauzer,train
n02097209_1889,standard_schnauzer,train
n02097209_2684,standard_schnauzer,train
n02097209_46,standard_schnauzer,train
n02097209_3589,standard_schnauzer,train
n02097209_4178,standard_schnauzer,train
n02097209_3652,standard_schnauzer,train
n02097209_1170,standard_schnauzer,train
n02097209_2432,standard_schnauzer,train
n02097209_3543,standard_schnauzer,train
n02097209_583,standard_schnauzer,train
n02097209_737,standard_schnauzer,train
n02097209_213,standard_schnauzer,train
n02097209_2813,standard_schnauzer,train
n02097209_2845,standard_schnauzer,train
n02097209_3383,standard_schnauzer,train
n02097209_1839,standard_schnauzer,train
n02097209_4184,standard_schnauzer,train
n02097209_2274,standard_schnauzer,train
n02097209_1303,standard_schnauzer,train
n02097209_2714,standard_schnauzer,train
n02097209_221,standard_schnauzer,train
n02097209_3281,standard_schnauzer,train
n02097209_3997,standard_schnauzer,train
n02097209_541,standard_schnauzer,train
n02097209_1042,standard_schnauzer,train
n02097209_1517,standard_schnauzer,train
n02097209_746,standard_schnauzer,train
n02097209_2214,standard_schnauzer,train
n02097209_1536,standard_schnauzer,train
n02097209_1491,standard_schnauzer,train
n02097209_2423,standard_schnauzer,train
n02097209_1353,standard_schnauzer,train
n02097209_1387,standard_schnauzer,train
n02097209_1,standard_schnauzer,train
n02097209_2365,standard_schnauzer,train
n02097209_15,standard_schnauzer,train
n02097209_1101,standard_schnauzer,train
n02097209_1923,standard_schnauzer,train
n02097209_1298,standard_schnauzer,train
n02097209_3275,standard_schnauzer,train
n02097209_3831,standard_schnauzer,train
n02097209_548,standard_schnauzer,train
n02097209_2998,standard_schnauzer,train
n02097209_3401,standard_schnauzer,train
n02097209_3630,standard_schnauzer,train
n02097209_1514,standard_schnauzer,train
n02097209_1947,standard_schnauzer,train
n02097209_3447,standard_schnauzer,train
n02097209_1164,standard_schnauzer,train
n02097209_396,standard_schnauzer,train
n02097209_1092,standard_schnauzer,train
n02097209_944,standard_schnauzer,train
n02097209_2793,standard_schnauzer,train
n02097209_3172,standard_schnauzer,train
n02097209_169,standard_schnauzer,train
n02097209_3936,standard_schnauzer,train
n02097209_3428,standard_schnauzer,train
n02097209_597,standard_schnauzer,train
n02097209_991,standard_schnauzer,train
n02097209_2629,standard_schnauzer,train
n02097209_3730,standard_schnauzer,train
n02097209_1653,standard_schnauzer,train
n02097209_1247,standard_schnauzer,train
n02097209_1240,standard_schnauzer,train
n02097209_3823,standard_schnauzer,train
n02097209_4206,standard_schnauzer,train
n02097209_863,standard_schnauzer,train
n02097209_1363,standard_schnauzer,train
n02097209_2924,standard_schnauzer,train
n02097209_1364,standard_schnauzer,train
n02097209_1500,standard_schnauzer,train
n02097209_1760,standard_schnauzer,train
n02097209_2195,standard_schnauzer,train
n02097209_49,standard_schnauzer,train
n02097209_3811,standard_schnauzer,train
n02097209_3202,standard_schnauzer,train
n02097209_1004,standard_schnauzer,train
n02097209_3729,standard_schnauzer,train
n02097209_193,standard_schnauzer,train
n02097209_2468,standard_schnauzer,train
n02097209_469,standard_schnauzer,train
n02097209_1772,standard_schnauzer,train
n02097209_2087,standard_schnauzer,train
n02097209_367,standard_schnauzer,train
n02097298_7629,Scotch_terrier,train
n02097298_4701,Scotch_terrier,train
n02097298_6110,Scotch_terrier,train
n02097298_7631,Scotch_terrier,train
n02097298_9217,Scotch_terrier,train
n02097298_14007,Scotch_terrier,train
n02097298_6681,Scotch_terrier,train
n02097298_6313,Scotch_terrier,train
n02097298_39,Scotch_terrier,train
n02097298_6863,Scotch_terrier,train
n02097298_759,Scotch_terrier,train
n02097298_8918,Scotch_terrier,train
n02097298_8146,Scotch_terrier,train
n02097298_9677,Scotch_terrier,train
n02097298_200,Scotch_terrier,train
n02097298_1319,Scotch_terrier,train
n02097298_8278,Scotch_terrier,train
n02097298_2868,Scotch_terrier,train
n02097298_8101,Scotch_terrier,train
n02097298_1790,Scotch_terrier,train
n02097298_9293,Scotch_terrier,train
n02097298_8552,Scotch_terrier,train
n02097298_3516,Scotch_terrier,train
n02097298_7442,Scotch_terrier,train
n02097298_809,Scotch_terrier,train
n02097298_6261,Scotch_terrier,train
n02097298_3342,Scotch_terrier,train
n02097298_12063,Scotch_terrier,train
n02097298_2976,Scotch_terrier,train
n02097298_3483,Scotch_terrier,train
n02097298_9499,Scotch_terrier,train
n02097298_1152,Scotch_terrier,train
n02097298_6383,Scotch_terrier,train
n02097298_9721,Scotch_terrier,train
n02097298_7694,Scotch_terrier,train
n02097298_8432,Scotch_terrier,train
n02097298_2184,Scotch_terrier,train
n02097298_7639,Scotch_terrier,train
n02097298_9432,Scotch_terrier,train
n02097298_8178,Scotch_terrier,train
n02097298_3780,Scotch_terrier,train
n02097298_9756,Scotch_terrier,train
n02097298_2420,Scotch_terrier,train
n02097298_8262,Scotch_terrier,train
n02097298_1941,Scotch_terrier,train
n02097298_6740,Scotch_terrier,train
n02097298_9251,Scotch_terrier,train
n02097298_14092,Scotch_terrier,train
