,file_name,breed_name,type,sample_count
3237,n02093859_276,Kerry_blue_terrier,train,179.0
3238,n02093859_2075,Kerry_blue_terrier,train,179.0
3239,n02093859_1813,Kerry_blue_terrier,train,179.0
3240,n02093859_2828,Kerry_blue_terrier,train,179.0
3241,n02093859_2449,Kerry_blue_terrier,train,179.0
3242,n02093859_2780,Kerry_blue_terrier,train,179.0
3243,n02093859_392,Kerry_blue_terrier,train,179.0
3244,n02093859_3376,Kerry_blue_terrier,train,179.0
3245,n02093859_49,Kerry_blue_terrier,train,179.0
3246,n02093859_14,Kerry_blue_terrier,train,179.0
3247,n02093859_639,Kerry_blue_terrier,train,179.0
3248,n02093859_189,Kerry_blue_terrier,train,179.0
3249,n02093859_879,Kerry_blue_terrier,train,179.0
3250,n02093859_2834,Kerry_blue_terrier,train,179.0
3251,n02093859_3113,Kerry_blue_terrier,train,179.0
3252,n02093859_2421,Kerry_blue_terrier,train,179.0
3253,n02093859_2471,Kerry_blue_terrier,train,179.0
3254,n02093859_1279,Kerry_blue_terrier,train,179.0
3255,n02093859_2271,Kerry_blue_terrier,train,179.0
3256,n02093859_1806,Kerry_blue_terrier,train,179.0
3257,n02093859_1139,Kerry_blue_terrier,train,179.0
3258,n02093859_2859,Kerry_blue_terrier,train,179.0
3259,n02093859_40,Kerry_blue_terrier,train,179.0
3260,n02093859_2893,Kerry_blue_terrier,train,179.0
3261,n02093859_393,Kerry_blue_terrier,train,179.0
3262,n02093859_1127,Kerry_blue_terrier,train,179.0
3263,n02093859_161,Kerry_blue_terrier,train,179.0
3264,n02093859_2857,Kerry_blue_terrier,train,179.0
3265,n02093859_1166,Kerry_blue_terrier,train,179.0
3266,n02093859_1218,Kerry_blue_terrier,train,179.0
3267,n02093859_2993,Kerry_blue_terrier,train,179.0
3268,n02093859_608,Kerry_blue_terrier,train,179.0
3269,n02093859_2955,Kerry_blue_terrier,train,179.0
3270,n02093859_3012,Kerry_blue_terrier,train,179.0
3271,n02093859_998,Kerry_blue_terrier,train,179.0
3272,n02093859_1154,Kerry_blue_terrier,train,179.0
3273,n02093859_773,Kerry_blue_terrier,train,179.0
3274,n02093859_2561,Kerry_blue_terrier,train,179.0
3275,n02093859_184,Kerry_blue_terrier,train,179.0
3276,n02093859_1062,Kerry_blue_terrier,train,179.0
3277,n02093859_1777,Kerry_blue_terrier,train,179.0
3278,n02093859_1120,Kerry_blue_terrier,train,179.0
3279,n02093859_2880,Kerry_blue_terrier,train,179.0
3280,n02093859_508,Kerry_blue_terrier,train,179.0
3281,n02093859_827,Kerry_blue_terrier,train,179.0
3282,n02093859_1453,Kerry_blue_terrier,train,179.0
3283,n02093859_1628,Kerry_blue_terrier,train,179.0
3284,n02093859_1571,Kerry_blue_terrier,train,179.0
3285,n02093859_2544,Kerry_blue_terrier,train,179.0
3286,n02093859_3283,Kerry_blue_terrier,train,179.0
3287,n02093859_3098,Kerry_blue_terrier,train,179.0
3288,n02093859_86,Kerry_blue_terrier,train,179.0
3289,n02093859_2055,Kerry_blue_terrier,train,179.0
3290,n02093859_3238,Kerry_blue_terrier,train,179.0
3291,n02093859_855,Kerry_blue_terrier,train,179.0
3292,n02093859_640,Kerry_blue_terrier,train,179.0
3293,n02093859_1771,Kerry_blue_terrier,train,179.0
3294,n02093859_87,Kerry_blue_terrier,train,179.0
3295,n02093859_612,Kerry_blue_terrier,train,179.0
3296,n02093859_1598,Kerry_blue_terrier,train,179.0
3297,n02093859_467,Kerry_blue_terrier,train,179.0
3298,n02093859_2514,Kerry_blue_terrier,train,179.0
3299,n02093859_2625,Kerry_blue_terrier,train,179.0
3300,n02093991_1276,Irish_terrier,train,169.0
3301,n02093991_2995,Irish_terrier,train,169.0
3302,n02093991_3144,Irish_terrier,train,169.0
3303,n02093991_2056,Irish_terrier,train,169.0
3304,n02093991_4441,Irish_terrier,train,169.0
3305,n02093991_2698,Irish_terrier,train,169.0
3306,n02093991_278,Irish_terrier,train,169.0
3307,n02093991_5001,Irish_terrier,train,169.0
3308,n02093991_1883,Irish_terrier,train,169.0
3309,n02093991_3383,Irish_terrier,train,169.0
3310,n02093991_50,Irish_terrier,train,169.0
3311,n02093991_3022,Irish_terrier,train,169.0
3312,n02093991_1282,Irish_terrier,train,169.0
3313,n02093991_4306,Irish_terrier,train,169.0
3314,n02093991_287,Irish_terrier,train,169.0
3315,n02093991_2716,Irish_terrier,train,169.0
3316,n02093991_2101,Irish_terrier,train,169.0
3317,n02093991_3339,Irish_terrier,train,169.0
3318,n02093991_114,Irish_terrier,train,169.0
3319,n02093991_2126,Irish_terrier,train,169.0
3320,n02093991_4506,Irish_terrier,train,169.0
3321,n02093991_727,Irish_terrier,train,169.0
3322,n02093991_2759,Irish_terrier,train,169.0
3323,n02093991_4396,Irish_terrier,train,169.0
3324,n02093991_3243,Irish_terrier,train,169.0
3325,n02093991_1243,Irish_terrier,train,169.0
3326,n02093991_3034,Irish_terrier,train,169.0
3327,n02093991_4482,Irish_terrier,train,169.0
3328,n02093991_4356,Irish_terrier,train,169.0
3329,n02093991_3783,Irish_terrier,train,169.0
3330,n02093991_756,Irish_terrier,train,169.0
3331,n02093991_2502,Irish_terrier,train,169.0
3332,n02093991_2762,Irish_terrier,train,169.0
3333,n02093991_2850,Irish_terrier,train,169.0
3334,n02093991_2969,Irish_terrier,train,169.0
3335,n02093991_1978,Irish_terrier,train,169.0
3336,n02093991_89,Irish_terrier,train,169.0
3337,n02093991_86,Irish_terrier,train,169.0
3338,n02093991_122,Irish_terrier,train,169.0
3339,n02093991_3952,Irish_terrier,train,169.0
3340,n02093991_434,Irish_terrier,train,169.0
3341,n02093991_1397,Irish_terrier,train,169.0
3342,n02093991_3653,Irish_terrier,train,169.0
3343,n02093991_3464,Irish_terrier,train,169.0
3344,n02093991_4678,Irish_terrier,train,169.0
3345,n02093991_805,Irish_terrier,train,169.0
3346,n02093991_2437,Irish_terrier,train,169.0
3347,n02093991_373,Irish_terrier,train,169.0
3348,n02093991_4627,Irish_terrier,train,169.0
3349,n02093991_837,Irish_terrier,train,169.0
3350,n02093991_403,Irish_terrier,train,169.0
3351,n02093991_2533,Irish_terrier,train,169.0
3352,n02093991_168,Irish_terrier,train,169.0
3353,n02093991_180,Irish_terrier,train,169.0
3354,n02093991_4171,Irish_terrier,train,169.0
3355,n02093991_3403,Irish_terrier,train,169.0
3356,n02093991_4872,Irish_terrier,train,169.0
3357,n02093991_3174,Irish_terrier,train,169.0
3358,n02093991_130,Irish_terrier,train,169.0
3359,n02093991_2725,Irish_terrier,train,169.0
3360,n02093991_3302,Irish_terrier,train,169.0
3361,n02093991_4670,Irish_terrier,train,169.0
3362,n02093991_2250,Irish_terrier,train,169.0
3363,n02093991_1315,Irish_terrier,train,169.0
3364,n02093991_75,Irish_terrier,train,169.0
3365,n02093991_2005,Irish_terrier,train,169.0
3366,n02093991_2765,Irish_terrier,train,169.0
3367,n02093991_3935,Irish_terrier,train,169.0
3368,n02093991_812,Irish_terrier,train,169.0
3369,n02093991_592,Irish_terrier,train,169.0
3370,n02093991_4151,Irish_terrier,train,169.0
3371,n02093991_4282,Irish_terrier,train,169.0
3372,n02093991_686,Irish_terrier,train,169.0
3373,n02093991_2874,Irish_terrier,train,169.0
3374,n02093991_551,Irish_terrier,train,169.0
3375,n02093991_2518,Irish_terrier,train,169.0
3376,n02093991_3968,Irish_terrier,train,169.0
3377,n02093991_1179,Irish_terrier,train,169.0
3378,n02093991_1679,Irish_terrier,train,169.0
3379,n02093991_3603,Irish_terrier,train,169.0
3380,n02093991_4052,Irish_terrier,train,169.0
3381,n02093991_3314,Irish_terrier,train,169.0
3382,n02093991_3695,Irish_terrier,train,169.0
3383,n02093991_3020,Irish_terrier,train,169.0
3384,n02093991_4589,Irish_terrier,train,169.0
3385,n02093991_2923,Irish_terrier,train,169.0
3386,n02093991_3234,Irish_terrier,train,169.0
3387,n02093991_3838,Irish_terrier,train,169.0
3388,n02093991_4490,Irish_terrier,train,169.0
3389,n02093991_4462,Irish_terrier,train,169.0
3390,n02093991_4766,Irish_terrier,train,169.0
3391,n02093991_3807,Irish_terrier,train,169.0
3392,n02093991_4287,Irish_terrier,train,169.0
3393,n02093991_3424,Irish_terrier,train,169.0
3394,n02093991_247,Irish_terrier,train,169.0
3395,n02093991_594,Irish_terrier,train,169.0
3396,n02093991_2322,Irish_terrier,train,169.0
3397,n02093991_4147,Irish_terrier,train,169.0
3398,n02093991_946,Irish_terrier,train,169.0
3399,n02093991_1142,Irish_terrier,train,169.0
3400,n02094114_4294,Norfolk_terrier,train,172.0
3401,n02094114_192,Norfolk_terrier,train,172.0
3402,n02094114_2923,Norfolk_terrier,train,172.0
3403,n02094114_1665,Norfolk_terrier,train,172.0
3404,n02094114_3177,Norfolk_terrier,train,172.0
3405,n02094114_566,Norfolk_terrier,train,172.0
3406,n02094114_2691,Norfolk_terrier,train,172.0
3407,n02094114_1601,Norfolk_terrier,train,172.0
3408,n02094114_2165,Norfolk_terrier,train,172.0
3409,n02094114_1457,Norfolk_terrier,train,172.0
3410,n02094114_3187,Norfolk_terrier,train,172.0
3411,n02094114_3425,Norfolk_terrier,train,172.0
3412,n02094114_876,Norfolk_terrier,train,172.0
3413,n02094114_1267,Norfolk_terrier,train,172.0
3414,n02094114_3435,Norfolk_terrier,train,172.0
3415,n02094114_2526,Norfolk_terrier,train,172.0
3416,n02094114_745,Norfolk_terrier,train,172.0
3417,n02094114_1505,Norfolk_terrier,train,172.0
3418,n02094114_487,Norfolk_terrier,train,172.0
3419,n02094114_2394,Norfolk_terrier,train,172.0
3420,n02094114_4142,Norfolk_terrier,train,172.0
3421,n02094114_2129,Norfolk_terrier,train,172.0
3422,n02094114_2990,Norfolk_terrier,train,172.0
3423,n02094114_2706,Norfolk_terrier,train,172.0
3424,n02094114_1734,Norfolk_terrier,train,172.0
3425,n02094114_1913,Norfolk_terrier,train,172.0
3426,n02094114_2819,Norfolk_terrier,train,172.0
3427,n02094114_2537,Norfolk_terrier,train,172.0
3428,n02094114_315,Norfolk_terrier,train,172.0
3429,n02094114_2211,Norfolk_terrier,train,172.0
3430,n02094114_3404,Norfolk_terrier,train,172.0
3431,n02094114_3060,Norfolk_terrier,train,172.0
3432,n02094114_61,Norfolk_terrier,train,172.0
3433,n02094114_513,Norfolk_terrier,train,172.0
3434,n02094114_113,Norfolk_terrier,train,172.0
3435,n02094114_496,Norfolk_terrier,train,172.0
3436,n02094114_4266,Norfolk_terrier,train,172.0
3437,n02094114_1497,Norfolk_terrier,train,172.0
3438,n02094114_382,Norfolk_terrier,train,172.0
3439,n02094114_3890,Norfolk_terrier,train,172.0
3440,n02094114_4238,Norfolk_terrier,train,172.0
3441,n02094114_4537,Norfolk_terrier,train,172.0
3442,n02094114_4165,Norfolk_terrier,train,172.0
3443,n02094114_140,Norfolk_terrier,train,172.0
3444,n02094114_1467,Norfolk_terrier,train,172.0
3445,n02094114_2414,Norfolk_terrier,train,172.0
3446,n02094114_895,Norfolk_terrier,train,172.0
3447,n02094114_1179,Norfolk_terrier,train,172.0
3448,n02094114_4394,Norfolk_terrier,train,172.0
3449,n02094114_1198,Norfolk_terrier,train,172.0
3450,n02094114_3733,Norfolk_terrier,train,172.0
3451,n02094114_1416,Norfolk_terrier,train,172.0
3452,n02094114_4518,Norfolk_terrier,train,172.0
3453,n02094114_3458,Norfolk_terrier,train,172.0
3454,n02094114_699,Norfolk_terrier,train,172.0
3455,n02094114_2158,Norfolk_terrier,train,172.0
3456,n02094114_1860,Norfolk_terrier,train,172.0
3457,n02094114_3935,Norfolk_terrier,train,172.0
3458,n02094114_3036,Norfolk_terrier,train,172.0
3459,n02094114_4158,Norfolk_terrier,train,172.0
3460,n02094114_1444,Norfolk_terrier,train,172.0
3461,n02094114_981,Norfolk_terrier,train,172.0
3462,n02094114_694,Norfolk_terrier,train,172.0
3463,n02094114_1595,Norfolk_terrier,train,172.0
3464,n02094114_787,Norfolk_terrier,train,172.0
3465,n02094114_1826,Norfolk_terrier,train,172.0
3466,n02094114_1696,Norfolk_terrier,train,172.0
3467,n02094114_2573,Norfolk_terrier,train,172.0
3468,n02094114_2739,Norfolk_terrier,train,172.0
3469,n02094114_2245,Norfolk_terrier,train,172.0
3470,n02094114_1353,Norfolk_terrier,train,172.0
3471,n02094114_4332,Norfolk_terrier,train,172.0
3472,n02094114_680,Norfolk_terrier,train,172.0
3473,n02094114_1232,Norfolk_terrier,train,172.0
3474,n02094114_3409,Norfolk_terrier,train,172.0
3475,n02094114_1641,Norfolk_terrier,train,172.0
3476,n02094114_3826,Norfolk_terrier,train,172.0
3477,n02094114_3288,Norfolk_terrier,train,172.0
3478,n02094114_3686,Norfolk_terrier,train,172.0
3479,n02094114_4519,Norfolk_terrier,train,172.0
3480,n02094114_2785,Norfolk_terrier,train,172.0
3481,n02094114_2440,Norfolk_terrier,train,172.0
3482,n02094114_3925,Norfolk_terrier,train,172.0
3483,n02094114_2169,Norfolk_terrier,train,172.0
3484,n02094114_1972,Norfolk_terrier,train,172.0
3485,n02094114_1984,Norfolk_terrier,train,172.0
3486,n02094114_838,Norfolk_terrier,train,172.0
3487,n02094114_1944,Norfolk_terrier,train,172.0
3488,n02094114_99,Norfolk_terrier,train,172.0
3489,n02094114_1076,Norfolk_terrier,train,172.0
3490,n02094114_1847,Norfolk_terrier,train,172.0
3491,n02094114_3248,Norfolk_terrier,train,172.0
3492,n02094114_4361,Norfolk_terrier,train,172.0
3493,n02094114_1852,Norfolk_terrier,train,172.0
3494,n02094114_3378,Norfolk_terrier,train,172.0
3495,n02094114_4127,Norfolk_terrier,train,172.0
3496,n02094114_1610,Norfolk_terrier,train,172.0
3497,n02094114_2084,Norfolk_terrier,train,172.0
3498,n02094114_1540,Norfolk_terrier,train,172.0
3499,n02094114_986,Norfolk_terrier,train,172.0
3500,n02094258_247,Norwich_terrier,train,185.0
3501,n02094258_866,Norwich_terrier,train,185.0
3502,n02094258_726,Norwich_terrier,train,185.0
3503,n02094258_860,Norwich_terrier,train,185.0
3504,n02094258_2617,Norwich_terrier,train,185.0
3505,n02094258_2668,Norwich_terrier,train,185.0
3506,n02094258_3435,Norwich_terrier,train,185.0
3507,n02094258_3167,Norwich_terrier,train,185.0
3508,n02094258_61,Norwich_terrier,train,185.0
3509,n02094258_3488,Norwich_terrier,train,185.0
3510,n02094258_2107,Norwich_terrier,train,185.0
3511,n02094258_645,Norwich_terrier,train,185.0
3512,n02094258_1510,Norwich_terrier,train,185.0
3513,n02094258_773,Norwich_terrier,train,185.0
3514,n02094258_103,Norwich_terrier,train,185.0
3515,n02094258_3438,Norwich_terrier,train,185.0
3516,n02094258_1579,Norwich_terrier,train,185.0
3517,n02094258_52,Norwich_terrier,train,185.0
3518,n02094258_262,Norwich_terrier,train,185.0
3519,n02094258_1187,Norwich_terrier,train,185.0
3520,n02094258_310,Norwich_terrier,train,185.0
3521,n02094258_1219,Norwich_terrier,train,185.0
3522,n02094258_2047,Norwich_terrier,train,185.0
3523,n02094258_1460,Norwich_terrier,train,185.0
3524,n02094258_3287,Norwich_terrier,train,185.0
3525,n02094258_1947,Norwich_terrier,train,185.0
3526,n02094258_1469,Norwich_terrier,train,185.0
3527,n02094258_2191,Norwich_terrier,train,185.0
3528,n02094258_1220,Norwich_terrier,train,185.0
3529,n02094258_752,Norwich_terrier,train,185.0
3530,n02094258_3467,Norwich_terrier,train,185.0
3531,n02094258_969,Norwich_terrier,train,185.0
3532,n02094258_90,Norwich_terrier,train,185.0
3533,n02094258_2672,Norwich_terrier,train,185.0
3534,n02094258_1291,Norwich_terrier,train,185.0
3535,n02094258_2070,Norwich_terrier,train,185.0
3536,n02094258_871,Norwich_terrier,train,185.0
3537,n02094258_1192,Norwich_terrier,train,185.0
3538,n02094258_648,Norwich_terrier,train,185.0
3539,n02094258_1840,Norwich_terrier,train,185.0
3540,n02094258_3598,Norwich_terrier,train,185.0
3541,n02094258_307,Norwich_terrier,train,185.0
3542,n02094258_1091,Norwich_terrier,train,185.0
3543,n02094258_2058,Norwich_terrier,train,185.0
3544,n02094258_1408,Norwich_terrier,train,185.0
3545,n02094258_1106,Norwich_terrier,train,185.0
3546,n02094258_3685,Norwich_terrier,train,185.0
3547,n02094258_2159,Norwich_terrier,train,185.0
3548,n02094258_2312,Norwich_terrier,train,185.0
3549,n02094258_1704,Norwich_terrier,train,185.0
3550,n02094258_439,Norwich_terrier,train,185.0
3551,n02094258_2116,Norwich_terrier,train,185.0
3552,n02094258_905,Norwich_terrier,train,185.0
3553,n02094258_2911,Norwich_terrier,train,185.0
3554,n02094258_2583,Norwich_terrier,train,185.0
3555,n02094258_188,Norwich_terrier,train,185.0
3556,n02094258_312,Norwich_terrier,train,185.0
3557,n02094258_936,Norwich_terrier,train,185.0
3558,n02094258_73,Norwich_terrier,train,185.0
3559,n02094258_1386,Norwich_terrier,train,185.0
3560,n02094258_2667,Norwich_terrier,train,185.0
3561,n02094258_3020,Norwich_terrier,train,185.0
3562,n02094258_2559,Norwich_terrier,train,185.0
3563,n02094258_1778,Norwich_terrier,train,185.0
3564,n02094258_95,Norwich_terrier,train,185.0
3565,n02094258_355,Norwich_terrier,train,185.0
3566,n02094258_2633,Norwich_terrier,train,185.0
3567,n02094258_3036,Norwich_terrier,train,185.0
3568,n02094258_50,Norwich_terrier,train,185.0
3569,n02094258_3138,Norwich_terrier,train,185.0
3570,n02094258_3376,Norwich_terrier,train,185.0
3571,n02094258_219,Norwich_terrier,train,185.0
3572,n02094258_3758,Norwich_terrier,train,185.0
3573,n02094258_404,Norwich_terrier,train,185.0
3574,n02094258_2359,Norwich_terrier,train,185.0
3575,n02094258_880,Norwich_terrier,train,185.0
3576,n02094258_792,Norwich_terrier,train,185.0
3577,n02094258_1281,Norwich_terrier,train,185.0
3578,n02094258_739,Norwich_terrier,train,185.0
3579,n02094258_3464,Norwich_terrier,train,185.0
3580,n02094258_2841,Norwich_terrier,train,185.0
3581,n02094258_977,Norwich_terrier,train,185.0
3582,n02094258_230,Norwich_terrier,train,185.0
3583,n02094258_130,Norwich_terrier,train,185.0
3584,n02094258_237,Norwich_terrier,train,185.0
3585,n02094258_1345,Norwich_terrier,train,185.0
3586,n02094258_1614,Norwich_terrier,train,185.0
3587,n02094258_3315,Norwich_terrier,train,185.0
3588,n02094258_201,Norwich_terrier,train,185.0
3589,n02094258_2694,Norwich_terrier,train,185.0
3590,n02094258_530,Norwich_terrier,train,185.0
3591,n02094258_554,Norwich_terrier,train,185.0
3592,n02094258_2732,Norwich_terrier,train,185.0
3593,n02094258_848,Norwich_terrier,train,185.0
3594,n02094258_778,Norwich_terrier,train,185.0
3595,n02094258_2801,Norwich_terrier,train,185.0
3596,n02094258_1918,Norwich_terrier,train,185.0
3597,n02094258_146,Norwich_terrier,train,185.0
3598,n02094258_2409,Norwich_terrier,train,185.0
3599,n02094258_1783,Norwich_terrier,train,185.0
3600,n02094433_1634,Yorkshire_terrier,train,164.0
3601,n02094433_7394,Yorkshire_terrier,train,164.0
3602,n02094433_3766,Yorkshire_terrier,train,164.0
3603,n02094433_4916,Yorkshire_terrier,train,164.0
3604,n02094433_2987,Yorkshire_terrier,train,164.0
3605,n02094433_9739,Yorkshire_terrier,train,164.0
3606,n02094433_515,Yorkshire_terrier,train,164.0
3607,n02094433_1312,Yorkshire_terrier,train,164.0
3608,n02094433_1269,Yorkshire_terrier,train,164.0
3609,n02094433_6338,Yorkshire_terrier,train,164.0
3610,n02094433_4399,Yorkshire_terrier,train,164.0
3611,n02094433_2041,Yorkshire_terrier,train,164.0
